code,line_item,period_end,measure,value,asOf
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2021-10-31,ytd,482625000,2021-11-01
2227.1,Fund Administration Fee,2021-10-31,month,37262500,2021-12-01
2227.1,Fund Administration Fee,2021-10-31,ytd,372625000,2021-11-01
2227.2,Transfer Agency Fee,2021-10-31,month,11000000,2021-12-01
2227.2,Transfer Agency Fee,2021-10-31,ytd,110000000,2021-11-01
2228,Audit fee,2021-10-31,month,9206096,2021-12-01
2228,Audit fee,2021-10-31,ytd,82581548,2021-11-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2021-10-31,month,9765919,2021-12-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2021-10-31,ytd,98375063,2021-11-01
2229.1,Remuneration of Fund's Board of Representatives,2021-10-31,month,9765919,2021-12-01
2229.1,Remuneration of Fund's Board of Representatives,2021-10-31,ytd,78825063,2021-11-01
2229.2,Price feed fee,2021-10-31,month,0,2021-12-01
2229.2,Price feed fee,2021-10-31,ytd,19550000,2021-11-01
2229.3,Legal consultancy expenses,2021-10-31,month,0,2021-12-01
2229.3,Legal consultancy expenses,2021-10-31,ytd,0,2021-11-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-10-31,month,0,2021-12-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-10-31,ytd,201586,2021-11-01
2230.1,Meeting expenses,2021-10-31,month,0,2021-12-01
2230.1,Meeting expenses,2021-10-31,ytd,201586,2021-11-01
2230.2,Annual report expenses,2021-10-31,month,0,2021-12-01
2230.2,Annual report expenses,2021-10-31,ytd,0,2021-11-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-10-31,month,0,2021-12-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-10-31,ytd,0,2021-11-01
2230.4,Expenses of information disclosure of the Fund,2021-10-31,month,0,2021-12-01
2230.4,Expenses of information disclosure of the Fund,2021-10-31,ytd,0,2021-11-01
2230.5,"Designing, printing, posting... expenses",2021-10-31,month,0,2021-12-01
2230.5,"Designing, printing, posting... expenses",2021-10-31,ytd,0,2021-11-01
2231,Expenses related to execution of Fund’s asset transactions,2021-10-31,month,120000,2021-12-01
2231,Expenses related to execution of Fund’s asset transactions,2021-10-31,ytd,43437668,2021-11-01
2231.1,Brokerage fee,2021-10-31,month,0,2021-12-01
2231.1,Brokerage fee,2021-10-31,ytd,23317488,2021-11-01
2231.2,Clearing settlement fee,2021-10-31,month,120000,2021-12-01
2231.2,Clearing settlement fee,2021-10-31,ytd,120180,2021-11-01
2232,Other expenses,2021-10-31,month,-228302,2021-12-01
2232,Other expenses,2021-10-31,ytd,30117508,2021-11-01
2232.1,Set up Expenses,2021-10-31,month,0,2021-12-01
2232.1,Set up Expenses,2021-10-31,ytd,0,2021-11-01
2232.2,"Listing, registration fees",2021-10-31,month,0,2021-12-01
2232.2,"Listing, registration fees",2021-10-31,ytd,0,2021-11-01
2232.3,Annual management fee paid to SSC,2021-10-31,month,-2479452,2021-12-01
2232.3,Annual management fee paid to SSC,2021-10-31,ytd,5000000,2021-11-01
2232.4,Bank charges,2021-10-31,month,1151150,2021-12-01
2232.4,Bank charges,2021-10-31,ytd,22917508,2021-11-01
2232.5,Borrowing expense,2021-10-31,month,0,2021-12-01
2232.5,Borrowing expense,2021-10-31,ytd,0,2021-11-01
2232.7,Fee paid to VSD for getting the list of investors,2021-10-31,month,1100000,2021-12-01
2232.7,Fee paid to VSD for getting the list of investors,2021-10-31,ytd,2200000,2021-11-01
2233,Net Income from Investment Activities (= I - II),2021-10-31,month,1019017007,2021-12-01
2233,Net Income from Investment Activities (= I - II),2021-10-31,ytd,4839844251,2021-11-01
2234,Gain / (Loss) from Investment Activities,2021-10-31,month,66300,2021-12-01
2234,Gain / (Loss) from Investment Activities,2021-10-31,ytd,-22089574,2021-11-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-10-31,month,0,2021-12-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-10-31,ytd,-11222836,2021-11-01
2236,Unrealised Gain / (Loss) due to market price,2021-10-31,month,66300,2021-12-01
2236,Unrealised Gain / (Loss) due to market price,2021-10-31,ytd,-10866738,2021-11-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-10-31,month,1019083307,2021-12-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-10-31,ytd,4817754677,2021-11-01
2238,Net Asset Value at the beginning of period,2021-10-31,month,275800235445,2021-12-01
2238,Net Asset Value at the beginning of period,2021-10-31,ytd,11810841053,2021-11-01
2239.1,Change of Net Asset Value due to investment activities during the period,2021-10-31,month,1019083307,2021-12-01
2239.1,Change of Net Asset Value due to investment activities during the period,2021-10-31,ytd,4817754677,2021-11-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-10-31,month,0,2021-12-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-10-31,ytd,0,2021-11-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2021-10-31,month,-7934807331,2021-12-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2021-10-31,ytd,252255915691,2021-11-01
2239.3.1,Change of Net Asset Value due to subscription during the period,2021-10-31,month,1410421393,2021-12-01
2239.3.1,Change of Net Asset Value due to subscription during the period,2021-10-31,ytd,272281480698,2021-11-01
2239.3.2,Change of Net Asset Value due to redemption during the period,2021-10-31,month,-9345228724,2021-12-01
2239.3.2,Change of Net Asset Value due to redemption during the period,2021-10-31,ytd,-20025565007,2021-11-01
2243,Net Asset Value at the end of period,2021-10-31,month,268884511421,2021-12-01
2243,Net Asset Value at the end of period,2021-10-31,ytd,268884511421,2021-11-01
2244,Average annual profit (only applicable to annual report),2021-10-31,month,0,2021-12-01
2244,Average annual profit (only applicable to annual report),2021-10-31,ytd,0,2021-11-01
2245,Average annual rate of return (only applicable to annual report),2021-10-31,month,0,2021-12-01
2245,Average annual rate of return (only applicable to annual report),2021-10-31,ytd,0,2021-11-01
,Change of Net Asset Value of the Fund during the period,2021-11-30,month,2206584594,2022-01-05
,Change of Net Asset Value of the Fund during the period,2021-11-30,ytd,259280254962,2021-12-01
,Other Expenses,2021-11-30,month,0,2022-01-05
,Other Expenses,2021-11-30,month,7500000,2022-01-05
,Other Expenses,2021-11-30,ytd,0,2021-12-01
,Other Expenses,2021-11-30,ytd,27500000,2021-12-01
,Other incomes,2021-11-30,month,384246575,2022-01-05
,Other incomes,2021-11-30,ytd,384246575,2021-12-01
2220,Income from Investment Activities,2021-11-30,month,2021597979,2022-01-05
2220,Income from Investment Activities,2021-11-30,ytd,9189120427,2021-12-01
2221,"Dividend income, interest income from bonds",2021-11-30,month,803717809,2022-01-05
2221,"Dividend income, interest income from bonds",2021-11-30,ytd,3960755697,2021-12-01
2221.1,Dividends income,2021-11-30,month,0,2022-01-05
2221.1,Dividends income,2021-11-30,ytd,212000,2021-12-01
2221.2,Interest income from bonds,2021-11-30,month,803717809,2022-01-05
2221.2,Interest income from bonds,2021-11-30,ytd,3960543697,2021-12-01
2222,Interest income,2021-11-30,month,833633595,2022-01-05
2222,Interest income,2021-11-30,ytd,4844118155,2021-12-01
2222.1,Interest income from bank deposits,2021-11-30,month,246099348,2022-01-05
2222.1,Interest income from bank deposits,2021-11-30,ytd,1620282538,2021-12-01
2222.2,Interest income from Certificates of Deposit,2021-11-30,month,587534247,2022-01-05
2222.2,Interest income from Certificates of Deposit,2021-11-30,ytd,3223835617,2021-12-01
2222.3,Interest income from reverse repo contracts,2021-11-30,month,0,2022-01-05
2222.3,Interest income from reverse repo contracts,2021-11-30,ytd,0,2021-12-01
2223.1,Other investment incomes,2021-11-30,month,0,2022-01-05
2223.1,Other investment incomes,2021-11-30,ytd,0,2021-12-01
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2021-11-30,month,0,2022-01-05
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2021-11-30,ytd,0,2021-12-01
2224,Expenses,2021-11-30,month,377934965,2022-01-05
2224,Expenses,2021-11-30,ytd,2705613162,2021-12-01
2225,Management Fee paid to Fund Management Company,2021-11-30,month,266014517,2022-01-05
2225,Management Fee paid to Fund Management Company,2021-11-30,ytd,1556581646,2021-12-01
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2021-11-30,month,30338925,2022-01-05
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2021-11-30,ytd,330111620,2021-12-01
2226.1,Custodian service - Safe Custody Fee,2021-11-30,month,11500000,2022-01-05
2226.1,Custodian service - Safe Custody Fee,2021-11-30,ytd,126646581,2021-12-01
2226.2,Custodian service - Transaction fee,2021-11-30,month,600000,2022-01-05
2226.2,Custodian service - Transaction fee,2021-11-30,ytd,3450000,2021-12-01
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2021-11-30,month,88925,2022-01-05
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2021-11-30,ytd,365039,2021-12-01
2226.4,Supervisory fee,2021-11-30,month,18150000,2022-01-05
2226.4,Supervisory fee,2021-11-30,ytd,199650000,2021-12-01
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2021-11-30,month,48262500,2022-01-05
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2021-11-30,ytd,530887500,2021-12-01
2227.1,Fund Administration Fee,2021-11-30,month,37262500,2022-01-05
2227.1,Fund Administration Fee,2021-11-30,ytd,409887500,2021-12-01
2227.2,Transfer Agency Fee,2021-11-30,month,11000000,2022-01-05
2227.2,Transfer Agency Fee,2021-11-30,ytd,121000000,2021-12-01
2228,Audit fee,2021-11-30,month,7684931,2022-01-05
2228,Audit fee,2021-11-30,ytd,90266479,2021-12-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2021-11-30,month,9741211,2022-01-05
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2021-11-30,ytd,108116274,2021-12-01
2229.1,Remuneration of Fund's Board of Representatives,2021-11-30,month,9741211,2022-01-05
2229.1,Remuneration of Fund's Board of Representatives,2021-11-30,ytd,88566274,2021-12-01
2229.2,Price feed fee,2021-11-30,month,0,2022-01-05
2229.2,Price feed fee,2021-11-30,ytd,19550000,2021-12-01
2229.3,Legal consultancy expenses,2021-11-30,month,0,2022-01-05
2229.3,Legal consultancy expenses,2021-11-30,ytd,0,2021-12-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-11-30,month,0,2022-01-05
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-11-30,ytd,201586,2021-12-01
2230.1,Meeting expenses,2021-11-30,month,0,2022-01-05
2230.1,Meeting expenses,2021-11-30,ytd,201586,2021-12-01
2230.2,Annual report expenses,2021-11-30,month,0,2022-01-05
2230.2,Annual report expenses,2021-11-30,ytd,0,2021-12-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-11-30,month,0,2022-01-05
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-11-30,ytd,0,2021-12-01
2230.4,Expenses of information disclosure of the Fund,2021-11-30,month,0,2022-01-05
2230.4,Expenses of information disclosure of the Fund,2021-11-30,ytd,0,2021-12-01
2230.5,"Designing, printing, posting... expenses",2021-11-30,month,0,2022-01-05
2230.5,"Designing, printing, posting... expenses",2021-11-30,ytd,0,2021-12-01
2231,Expenses related to execution of Fund’s asset transactions,2021-11-30,month,12750900,2022-01-05
2231,Expenses related to execution of Fund’s asset transactions,2021-11-30,ytd,56188568,2021-12-01
2231.1,Brokerage fee,2021-11-30,month,5250900,2022-01-05
2231.1,Brokerage fee,2021-11-30,ytd,28568388,2021-12-01
2231.2,Clearing settlement fee,2021-11-30,month,0,2022-01-05
2231.2,Clearing settlement fee,2021-11-30,ytd,120180,2021-12-01
2232,Other expenses,2021-11-30,month,3141981,2022-01-05
2232,Other expenses,2021-11-30,ytd,33259489,2021-12-01
2232.1,Set up Expenses,2021-11-30,month,0,2022-01-05
2232.1,Set up Expenses,2021-11-30,ytd,0,2021-12-01
2232.2,"Listing, registration fees",2021-11-30,month,0,2022-01-05
2232.2,"Listing, registration fees",2021-11-30,ytd,0,2021-12-01
2232.3,Annual management fee paid to SSC,2021-11-30,month,0,2022-01-05
2232.3,Annual management fee paid to SSC,2021-11-30,ytd,5000000,2021-12-01
2232.4,Bank charges,2021-11-30,month,3141981,2022-01-05
2232.4,Bank charges,2021-11-30,ytd,26059489,2021-12-01
2232.5,Borrowing expense,2021-11-30,month,0,2022-01-05
2232.5,Borrowing expense,2021-11-30,ytd,0,2021-12-01
2232.7,Fee paid to VSD for getting the list of investors,2021-11-30,month,0,2022-01-05
2232.7,Fee paid to VSD for getting the list of investors,2021-11-30,ytd,2200000,2021-12-01
2233,Net Income from Investment Activities (= I - II),2021-11-30,month,1643663014,2022-01-05
2233,Net Income from Investment Activities (= I - II),2021-11-30,ytd,6483507265,2021-12-01
2234,Gain / (Loss) from Investment Activities,2021-11-30,month,183578825,2022-01-05
2234,Gain / (Loss) from Investment Activities,2021-11-30,ytd,161489251,2021-12-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-11-30,month,244807095,2022-01-05
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-11-30,ytd,233584259,2021-12-01
2236,Unrealised Gain / (Loss) due to market price,2021-11-30,month,-61228270,2022-01-05
2236,Unrealised Gain / (Loss) due to market price,2021-11-30,ytd,-72095008,2021-12-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-11-30,month,1827241839,2022-01-05
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-11-30,ytd,6644996516,2021-12-01
2238,Net Asset Value at the beginning of period,2021-11-30,month,268884511421,2022-01-05
2238,Net Asset Value at the beginning of period,2021-11-30,ytd,11810841053,2021-12-01
2239.1,Change of Net Asset Value due to investment activities during the period,2021-11-30,month,1827241839,2022-01-05
2239.1,Change of Net Asset Value due to investment activities during the period,2021-11-30,ytd,6644996516,2021-12-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-11-30,month,0,2022-01-05
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-11-30,ytd,0,2021-12-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2021-11-30,month,379342755,2022-01-05
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2021-11-30,ytd,252635258446,2021-12-01
2239.3.1,Change of Net Asset Value due to subscription during the period,2021-11-30,month,3278725760,2022-01-05
2239.3.1,Change of Net Asset Value due to subscription during the period,2021-11-30,ytd,275560206458,2021-12-01
2239.3.2,Change of Net Asset Value due to redemption during the period,2021-11-30,month,-2899383005,2022-01-05
2239.3.2,Change of Net Asset Value due to redemption during the period,2021-11-30,ytd,-22924948012,2021-12-01
2243,Net Asset Value at the end of period,2021-11-30,month,271091096015,2022-01-05
2243,Net Asset Value at the end of period,2021-11-30,ytd,271091096015,2021-12-01
2244,Average annual profit (only applicable to annual report),2021-11-30,month,0,2022-01-05
2244,Average annual profit (only applicable to annual report),2021-11-30,ytd,0,2021-12-01
2245,Average annual rate of return (only applicable to annual report),2021-11-30,month,0,2022-01-05
2245,Average annual rate of return (only applicable to annual report),2021-11-30,ytd,0,2021-12-01
,Change of Net Asset Value of the Fund during the period,2021-12-31,month,241129910,2022-02-08
,Change of Net Asset Value of the Fund during the period,2021-12-31,ytd,259521384872,2022-01-05
,Other Expenses,2021-12-31,month,0,2022-02-08
,Other Expenses,2021-12-31,ytd,0,2022-01-05
,Other Expenses,2021-12-31,ytd,27500000,2022-01-05
,Other incomes,2021-12-31,month,0,2022-02-08
,Other incomes,2021-12-31,ytd,384246575,2022-01-05
2220,Income from Investment Activities,2021-12-31,month,1747031234,2022-02-08
2220,Income from Investment Activities,2021-12-31,ytd,10936151661,2022-01-05
2221,"Dividend income, interest income from bonds",2021-12-31,month,933247553,2022-02-08
2221,"Dividend income, interest income from bonds",2021-12-31,ytd,4894003250,2022-01-05
2221.1,Dividends income,2021-12-31,month,0,2022-02-08
2221.1,Dividends income,2021-12-31,ytd,212000,2022-01-05
2221.2,Interest income from bonds,2021-12-31,month,933247553,2022-02-08
2221.2,Interest income from bonds,2021-12-31,ytd,4893791250,2022-01-05
2222,Interest income,2021-12-31,month,813783681,2022-02-08
2222,Interest income,2021-12-31,ytd,5657901836,2022-01-05
2222.1,Interest income from bank deposits,2021-12-31,month,204824777,2022-02-08
2222.1,Interest income from bank deposits,2021-12-31,ytd,1825107315,2022-01-05
2222.2,Interest income from Certificates of Deposit,2021-12-31,month,608958904,2022-02-08
2222.2,Interest income from Certificates of Deposit,2021-12-31,ytd,3832794521,2022-01-05
2222.3,Interest income from reverse repo contracts,2021-12-31,month,0,2022-02-08
2222.3,Interest income from reverse repo contracts,2021-12-31,ytd,0,2022-01-05
2223.1,Other investment incomes,2021-12-31,month,0,2022-02-08
2223.1,Other investment incomes,2021-12-31,ytd,0,2022-01-05
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2021-12-31,month,0,2022-02-08
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2021-12-31,ytd,0,2022-01-05
2224,Expenses,2021-12-31,month,409089833,2022-02-08
2224,Expenses,2021-12-31,ytd,3114702995,2022-01-05
2225,Management Fee paid to Fund Management Company,2021-12-31,month,276840716,2022-02-08
2225,Management Fee paid to Fund Management Company,2021-12-31,ytd,1833422362,2022-01-05
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2021-12-31,month,31133617,2022-02-08
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2021-12-31,ytd,361245237,2022-01-05
2226.1,Custodian service - Safe Custody Fee,2021-12-31,month,11535032,2022-02-08
2226.1,Custodian service - Safe Custody Fee,2021-12-31,ytd,138181613,2022-01-05
2226.2,Custodian service - Transaction fee,2021-12-31,month,1350000,2022-02-08
2226.2,Custodian service - Transaction fee,2021-12-31,ytd,4800000,2022-01-05
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2021-12-31,month,98585,2022-02-08
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2021-12-31,ytd,463624,2022-01-05
2226.4,Supervisory fee,2021-12-31,month,18150000,2022-02-08
2226.4,Supervisory fee,2021-12-31,ytd,217800000,2022-01-05
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2021-12-31,month,48262500,2022-02-08
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2021-12-31,ytd,579150000,2022-01-05
2227.1,Fund Administration Fee,2021-12-31,month,37262500,2022-02-08
2227.1,Fund Administration Fee,2021-12-31,ytd,447150000,2022-01-05
2227.2,Transfer Agency Fee,2021-12-31,month,11000000,2022-02-08
2227.2,Transfer Agency Fee,2021-12-31,ytd,132000000,2022-01-05
2228,Audit fee,2021-12-31,month,7941096,2022-02-08
2228,Audit fee,2021-12-31,ytd,98207575,2022-01-05
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2021-12-31,month,31840919,2022-02-08
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2021-12-31,ytd,139957193,2022-01-05
2229.1,Remuneration of Fund's Board of Representatives,2021-12-31,month,9765919,2022-02-08
2229.1,Remuneration of Fund's Board of Representatives,2021-12-31,ytd,98332193,2022-01-05
2229.2,Price feed fee,2021-12-31,month,22075000,2022-02-08
2229.2,Price feed fee,2021-12-31,ytd,41625000,2022-01-05
2229.3,Legal consultancy expenses,2021-12-31,month,0,2022-02-08
2229.3,Legal consultancy expenses,2021-12-31,ytd,0,2022-01-05
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-12-31,month,0,2022-02-08
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-12-31,ytd,201586,2022-01-05
2230.1,Meeting expenses,2021-12-31,month,0,2022-02-08
2230.1,Meeting expenses,2021-12-31,ytd,201586,2022-01-05
2230.2,Annual report expenses,2021-12-31,month,0,2022-02-08
2230.2,Annual report expenses,2021-12-31,ytd,0,2022-01-05
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-12-31,month,0,2022-02-08
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-12-31,ytd,0,2022-01-05
2230.4,Expenses of information disclosure of the Fund,2021-12-31,month,0,2022-02-08
2230.4,Expenses of information disclosure of the Fund,2021-12-31,ytd,0,2022-01-05
2230.5,"Designing, printing, posting... expenses",2021-12-31,month,0,2022-02-08
2230.5,"Designing, printing, posting... expenses",2021-12-31,ytd,0,2022-01-05
2231,Expenses related to execution of Fund’s asset transactions,2021-12-31,month,12479735,2022-02-08
2231,Expenses related to execution of Fund’s asset transactions,2021-12-31,ytd,68668303,2022-01-05
2231.1,Brokerage fee,2021-12-31,month,12479735,2022-02-08
2231.1,Brokerage fee,2021-12-31,ytd,41048123,2022-01-05
2231.2,Clearing settlement fee,2021-12-31,month,0,2022-02-08
2231.2,Clearing settlement fee,2021-12-31,ytd,120180,2022-01-05
2232,Other expenses,2021-12-31,month,591250,2022-02-08
2232,Other expenses,2021-12-31,ytd,33850739,2022-01-05
2232.1,Set up Expenses,2021-12-31,month,0,2022-02-08
2232.1,Set up Expenses,2021-12-31,ytd,0,2022-01-05
2232.2,"Listing, registration fees",2021-12-31,month,0,2022-02-08
2232.2,"Listing, registration fees",2021-12-31,ytd,0,2022-01-05
2232.3,Annual management fee paid to SSC,2021-12-31,month,0,2022-02-08
2232.3,Annual management fee paid to SSC,2021-12-31,ytd,5000000,2022-01-05
2232.4,Bank charges,2021-12-31,month,591250,2022-02-08
2232.4,Bank charges,2021-12-31,ytd,26650739,2022-01-05
2232.5,Borrowing expense,2021-12-31,month,0,2022-02-08
2232.5,Borrowing expense,2021-12-31,ytd,0,2022-01-05
2232.7,Fee paid to VSD for getting the list of investors,2021-12-31,month,0,2022-02-08
2232.7,Fee paid to VSD for getting the list of investors,2021-12-31,ytd,2200000,2022-01-05
2233,Net Income from Investment Activities (= I - II),2021-12-31,month,1337941401,2022-02-08
2233,Net Income from Investment Activities (= I - II),2021-12-31,ytd,7821448666,2022-01-05
2234,Gain / (Loss) from Investment Activities,2021-12-31,month,1379410954,2022-02-08
2234,Gain / (Loss) from Investment Activities,2021-12-31,ytd,1540900205,2022-01-05
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-12-31,month,1407472181,2022-02-08
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-12-31,ytd,1641056440,2022-01-05
2236,Unrealised Gain / (Loss) due to market price,2021-12-31,month,-28061227,2022-02-08
2236,Unrealised Gain / (Loss) due to market price,2021-12-31,ytd,-100156235,2022-01-05
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-12-31,month,2717352355,2022-02-08
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-12-31,ytd,9362348871,2022-01-05
2238,Net Asset Value at the beginning of period,2021-12-31,month,271091096015,2022-02-08
2238,Net Asset Value at the beginning of period,2021-12-31,ytd,11810841053,2022-01-05
2239.1,Change of Net Asset Value due to investment activities during the period,2021-12-31,month,2717352355,2022-02-08
2239.1,Change of Net Asset Value due to investment activities during the period,2021-12-31,ytd,9362348871,2022-01-05
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-12-31,month,0,2022-02-08
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-12-31,ytd,0,2022-01-05
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2021-12-31,month,-2476222445,2022-02-08
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2021-12-31,ytd,250159036001,2022-01-05
2239.3.1,Change of Net Asset Value due to subscription during the period,2021-12-31,month,1252951278,2022-02-08
2239.3.1,Change of Net Asset Value due to subscription during the period,2021-12-31,ytd,276813157736,2022-01-05
2239.3.2,Change of Net Asset Value due to redemption during the period,2021-12-31,month,-3729173723,2022-02-08
2239.3.2,Change of Net Asset Value due to redemption during the period,2021-12-31,ytd,-26654121735,2022-01-05
2243,Net Asset Value at the end of period,2021-12-31,month,271332225925,2022-02-08
2243,Net Asset Value at the end of period,2021-12-31,ytd,271332225925,2022-01-05
2244,Average annual profit (only applicable to annual report),2021-12-31,month,0,2022-02-08
2244,Average annual profit (only applicable to annual report),2021-12-31,ytd,0,2022-01-05
2245,Average annual rate of return (only applicable to annual report),2021-12-31,month,0,2022-02-08
2245,Average annual rate of return (only applicable to annual report),2021-12-31,ytd,0,2022-01-05
,Change of Net Asset Value of the Fund during the period,2022-01-31,month,3177418624,2022-03-01
,Change of Net Asset Value of the Fund during the period,2022-01-31,ytd,3177418624,2022-02-08
,Other Expenses,2022-01-31,month,0,2022-03-01
,Other Expenses,2022-01-31,ytd,0,2022-02-08
,Other incomes,2022-01-31,month,0,2022-03-01
,Other incomes,2022-01-31,ytd,0,2022-02-08
2220,Income from Investment Activities,2022-01-31,month,1711252661,2022-03-01
2220,Income from Investment Activities,2022-01-31,ytd,1711252661,2022-02-08
2221,"Dividend income, interest income from bonds",2022-01-31,month,900023525,2022-03-01
2221,"Dividend income, interest income from bonds",2022-01-31,ytd,900023525,2022-02-08
2221.1,Dividends income,2022-01-31,month,0,2022-03-01
2221.1,Dividends income,2022-01-31,ytd,0,2022-02-08
2221.2,Interest income from bonds,2022-01-31,month,900023525,2022-03-01
2221.2,Interest income from bonds,2022-01-31,ytd,900023525,2022-02-08
2222,Interest income,2022-01-31,month,811229136,2022-03-01
2222,Interest income,2022-01-31,ytd,811229136,2022-02-08
2222.1,Interest income from bank deposits,2022-01-31,month,202270231,2022-03-01
2222.1,Interest income from bank deposits,2022-01-31,ytd,202270231,2022-02-08
2222.2,Interest income from Certificates of Deposit,2022-01-31,month,608958905,2022-03-01
2222.2,Interest income from Certificates of Deposit,2022-01-31,ytd,608958905,2022-02-08
2222.3,Interest income from reverse repo contracts,2022-01-31,month,0,2022-03-01
2222.3,Interest income from reverse repo contracts,2022-01-31,ytd,0,2022-02-08
2223.1,Other investment incomes,2022-01-31,month,0,2022-03-01
2223.1,Other investment incomes,2022-01-31,ytd,0,2022-02-08
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2022-01-31,month,0,2022-03-01
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2022-01-31,ytd,0,2022-02-08
2224,Expenses,2022-01-31,month,383134412,2022-03-01
2224,Expenses,2022-01-31,ytd,383134412,2022-02-08
2225,Management Fee paid to Fund Management Company,2022-01-31,month,277842529,2022-03-01
2225,Management Fee paid to Fund Management Company,2022-01-31,ytd,277842529,2022-02-08
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2022-01-31,month,32364177,2022-03-01
