code,line_item,period_end,measure,value,asOf
2278,Net subscription amount during the period (based on par value),2022-09-30,month,382255339000,2022-11-01
2279,Fund scale at the end of the period (based on par value),2022-09-30,month,1010259593200,2022-11-01
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2022-09-30,month,1010259593200,2022-11-01
2281,Total number of outstanding Fund Certificate at the end of the period,2022-09-30,month,101025959.32,2022-11-01
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2022-09-30,month,0.26714057348879,2022-11-01
2283,Top 10 investors' ownership ratio at the end of the period,2022-09-30,month,0.4081,2022-11-01
2284,Foreign investors' ownership ratio at the end of the period,2022-09-30,month,0.0009,2022-10-03
2284,Foreign investors' ownership ratio at the end of the period (***),2022-09-30,month,0.0009,2022-11-01
2285,Net asset value per Fund Certificate at the end of period,2022-09-30,month,10117.32,2022-11-01
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2022-09-30,month,0.000694175450944072,2022-11-01
22761,Change of Number of Fund Certificates during the period,2022-09-30,month,17162096.08,2022-11-01
22762,Change in capital amount during the period (based on par value),2022-09-30,month,171620960800,2022-11-01
22781,Number of Fund Certificates redeemed during the period,2022-09-30,month,-21063437.82,2022-11-01
22782,Net redemption amount during the period (based on par value),2022-09-30,month,-210634378200,2022-11-01
22841,Number of investors of the Fund at the end of the period,2022-09-30,month,14545,2022-11-01
,Change of Fund scale during the period (based on par value),2022-10-31,month,-284794715700,2022-12-02
,Fund scale at the beginning of the period (based on par value),2022-10-31,month,1010259593200,2022-12-02
,Total value of outstanding Fund Certificate at the beginning of period (based on par value),2022-10-31,month,1010259593200,2022-12-02
2265,Management fee paid to the fund management company/Average NAV (%),2022-10-31,month,0.0122309511369077,2022-12-02
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2022-10-31,month,0.000870030562664734,2022-12-02
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2022-10-31,month,0.000134202341910427,2022-12-02
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2022-10-31,month,8.53308239190464e-05,2022-12-02
2269,Expense/Average NAV (%),2022-10-31,month,0.0150760940490305,2022-12-02
2270,Portfolio turnover rate (%) = (Total value of purchase transactions + total value of sales transactions) x 100%/ (2 x Average NAV) (**),2022-10-31,month,3.44561529154002,2022-12-02
2275,Total number of outstanding Fund Certificate at the beginning of period,2022-10-31,month,101025959.32,2022-12-02
2277,Number of Fund Certificates subscribed during the period,2022-10-31,month,12676811.11,2022-12-02
2278,Net subscription amount during the period (based on par value),2022-10-31,month,126768111100,2022-12-02
2279,Fund scale at the end of the period (based on par value),2022-10-31,month,725464877500,2022-12-02
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2022-10-31,month,725464877500,2022-12-02
2281,Total number of outstanding Fund Certificate at the end of the period,2022-10-31,month,72546487.75,2022-12-02
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2022-10-31,month,0.370125675587927,2022-12-02
2283,Top 10 investors' ownership ratio at the end of the period,2022-10-31,month,0.5264,2022-12-02
2284,Foreign investors' ownership ratio at the end of the period (***),2022-10-31,month,0.0013,2022-12-02
2285,Net asset value per Fund Certificate at the end of period,2022-10-31,month,10166.56,2022-12-02
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2022-10-31,month,0.000726648177943226,2022-12-02
22761,Change of Number of Fund Certificates during the period,2022-10-31,month,-28479471.57,2022-12-02
22762,Change in capital amount during the period (based on par value),2022-10-31,month,-284794715700,2022-12-02
22781,Number of Fund Certificates redeemed during the period,2022-10-31,month,-41156282.68,2022-12-02
22782,Net redemption amount during the period (based on par value),2022-10-31,month,-411562826800,2022-12-02
22841,Number of investors of the Fund at the end of the period,2022-10-31,month,15582,2022-12-02
,Change of Fund scale during the period (based on par value),2022-11-30,month,-402181768600,2022-12-02
,Fund scale at the beginning of the period (based on par value),2022-11-30,month,725464877500,2022-12-02
,Total value of outstanding Fund Certificate at the beginning of period (based on par value),2022-11-30,month,725464877500,2022-12-02
2265,Management fee paid to the fund management company/Average NAV (%),2022-11-30,month,0.0118364130435431,2023-01-04
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2022-11-30,month,0.000978878220736195,2023-01-04
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2022-11-30,month,0.00022891924061863,2023-01-04
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2022-11-30,month,0.000881954629870232,2023-01-04
2269,Expense/Average NAV (%),2022-11-30,month,0.0168193447873486,2023-01-04
2270,Portfolio turnover rate (%) = (Total value of purchase transactions + total value of sales transactions) x 100%/ (2 x Average NAV) (**),2022-11-30,month,3.73123094748994,2023-01-04
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2022-11-30,month,725464877500,2023-01-04
2274,Total value of outstanding Fund Certificate at the beginning of period,2022-11-30,month,725464877500,2023-01-04
2275,Total number of outstanding Fund Certificate at the beginning of period,2022-11-30,month,72546487.75,2023-01-04
2276,Change of Fund scale during the period (based on par value of fund certificate),2022-11-30,month,-402181768600,2023-01-04
2277,Number of Fund Certificates subscribed during the period,2022-11-30,month,595188.99,2023-01-04
2278,Net subscription amount during the period (based on par value),2022-11-30,month,5951889900,2023-01-04
2279,Fund scale at the end of the period (based on par value),2022-11-30,month,323283108900,2023-01-04
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2022-11-30,month,323283108900,2023-01-04
2281,Total number of outstanding Fund Certificate at the end of the period,2022-11-30,month,32328310.89,2023-01-04
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2022-11-30,month,0.826397121424119,2023-01-04
2283,Top 10 investors' ownership ratio at the end of the period,2022-11-30,month,0.9328,2023-01-04
2284,Foreign investors' ownership ratio at the end of the period (***),2022-11-30,month,0.0028,2023-01-04
2285,Net asset value per Fund Certificate at the end of period,2022-11-30,month,9892.55,2023-01-04
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2022-11-30,month,0.00120876996816362,2023-01-04
22761,Change of Number of Fund Certificates during the period,2022-11-30,month,-40218176.86,2023-01-04
22762,Change in capital amount during the period (based on par value),2022-11-30,month,-402181768600,2023-01-04
22781,Number of Fund Certificates redeemed during the period,2022-11-30,month,-40813365.85,2023-01-04
22782,Net redemption amount during the period (based on par value),2022-11-30,month,-408133658500,2023-01-04
22841,Number of investors of the Fund at the end of the period,2022-11-30,month,14682,2023-01-04
2264,INVESTMENT PERFORMANCE INDICATORS,2022-12-31,month,,2023-02-01
2265,Management fee paid to the fund management company/Average NAV (%),2022-12-31,month,0.0122310221164587,2023-02-01
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2022-12-31,month,0.00125383135398804,2023-02-01
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2022-12-31,month,0.000386200814013989,2023-02-01
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2022-12-31,month,0.00145192822551461,2023-02-01
2269,Expense/Average NAV (%),2022-12-31,month,0.0180222958858506,2023-02-01
2270,Portfolio turnover rate (%) = (Total value of purchase transactions + total value of sales transactions) x 100%/ (2 x Average NAV) (**),2022-12-31,month,1.16342124691734,2023-02-01
2272,OTHER INDICATORS,2022-12-31,month,,2023-02-01
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2022-12-31,month,323283108900,2023-02-01
2274,Total value of outstanding Fund Certificate at the beginning of period,2022-12-31,month,323283108900,2023-02-01
2275,Total number of outstanding Fund Certificate at the beginning of period,2022-12-31,month,32328310.89,2023-02-01
2276,Change of Fund scale during the period (based on par value of fund certificate),2022-12-31,month,-28005405800,2023-02-01
2277,Number of Fund Certificates subscribed during the period,2022-12-31,month,60509.3,2023-02-01
2278,Net subscription amount during the period (based on par value),2022-12-31,month,605093000,2023-02-01
2279,Fund scale at the end of the period (based on par value),2022-12-31,month,295277703100,2023-02-01
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2022-12-31,month,295277703100,2023-02-01
2281,Total number of outstanding Fund Certificate at the end of the period,2022-12-31,month,29527770.31,2023-02-01
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2022-12-31,month,0.904770996574445,2023-02-01
2283,Top 10 investors' ownership ratio at the end of the period,2022-12-31,month,0.9569,2023-02-01
2284,Foreign investors' ownership ratio at the end of the period (***),2022-12-31,month,0.0031,2023-02-01
2285,Net asset value per Fund Certificate at the end of period,2022-12-31,month,9950.04,2023-02-01
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2022-12-31,month,,2023-02-01
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2022-12-31,month,,2023-02-01
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2022-12-31,month,,2023-02-01
2288,Market price per fund certificates at the end of period (not applicable),2022-12-31,month,,2023-02-01
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2022-12-31,month,0.00197543590362051,2023-02-01
22761,Change of Number of Fund Certificates during the period,2022-12-31,month,-2800540.58,2023-02-01
22762,Change in capital amount during the period (based on par value),2022-12-31,month,-28005405800,2023-02-01
22781,Number of Fund Certificates redeemed during the period,2022-12-31,month,-2861049.88,2023-02-01
22782,Net redemption amount during the period (based on par value),2022-12-31,month,-28610498800,2023-02-01
22841,Number of investors of the Fund at the end of the period,2022-12-31,month,14330,2023-02-01
2264,INVESTMENT PERFORMANCE INDICATORS,2023-01-31,month,,2023-03-02
2265,Management fee paid to the fund management company/Average NAV (%),2023-01-31,month,0.0122318101947113,2023-03-02
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2023-01-31,month,0.00129246786788274,2023-03-02
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2023-01-31,month,0.000383903823014706,2023-03-02
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2023-01-31,month,0.000600113942093332,2023-03-02
2269,Expense/Average NAV (%),2023-01-31,month,0.0169,2023-03-02
2270,Portfolio turnover rate (%) (**),2023-01-31,month,1.123,2023-03-02
2270,Portfolio turnover rate (%) = (Total value of purchase transactions + total value of sales transactions) x 100%/ (2 x Average NAV) (**),2023-01-31,month,1.123,2023-02-01
2272,OTHER INDICATORS,2023-01-31,month,,2023-03-02
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2023-01-31,month,295277703100,2023-03-02
2274,Total value of outstanding Fund Certificate at the beginning of period,2023-01-31,month,295277703100,2023-03-02
2275,Total number of outstanding Fund Certificate at the beginning of period,2023-01-31,month,29527770.31,2023-03-02
2276,Change of Fund scale during the period (based on par value of fund certificate),2023-01-31,month,-1444166600,2023-03-02
2277,Number of Fund Certificates subscribed during the period,2023-01-31,month,38126.07,2023-03-02
2278,Net subscription amount during the period (based on par value),2023-01-31,month,381260700,2023-03-02
2279,Fund scale at the end of the period (based on par value),2023-01-31,month,293833536500,2023-03-02
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2023-01-31,month,293833536500,2023-03-02
2281,Total number of outstanding Fund Certificate at the end of the period,2023-01-31,month,29383353.65,2023-03-02
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2023-01-31,month,0.9092,2023-03-02
2283,Top 10 investors' ownership ratio at the end of the period,2023-01-31,month,0.9616,2023-03-02
2284,Foreign investors' ownership ratio at the end of the period (***),2023-01-31,month,0.0031,2023-03-02
2285,Net asset value per Fund Certificate at the end of period,2023-01-31,month,9920.72,2023-03-02
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2023-01-31,month,,2023-03-02
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2023-01-31,month,,2023-03-02
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2023-01-31,month,,2023-03-02
2288,Market price per fund certificates at the end of period (not applicable),2023-01-31,month,,2023-03-02
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2023-01-31,month,0.00209896814683779,2023-03-02
22761,Change of Number of Fund Certificates during the period,2023-01-31,month,-144416.66,2023-03-02
22762,Change in capital amount during the period (based on par value),2023-01-31,month,-1444166600,2023-03-02
22781,Number of Fund Certificates redeemed during the period,2023-01-31,month,-182542.73,2023-03-02
22782,Net redemption amount during the period (based on par value),2023-01-31,month,-1825427300,2023-03-02
22841,Number of investors of the Fund at the end of the period,2023-01-31,month,14130,2023-03-02
2264,INVESTMENT PERFORMANCE INDICATORS,2023-02-28,month,,2023-04-04
2265,Management fee paid to the fund management company/Average NAV (%),2023-02-28,month,0.011047402057752,2023-04-04
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2023-02-28,month,0.00123568425527492,2023-04-04
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2023-02-28,month,0.000348151707833209,2023-04-04
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2023-02-28,month,0.000568183133673235,2023-04-04
2269,Expense/Average NAV (%),2023-02-28,month,0.0171,2023-04-04
2270,Portfolio turnover rate (%),2023-02-28,month,0.6549,2023-04-04
2270,Portfolio turnover rate (%) (**),2023-02-28,month,0.6549,2023-03-02
2272,OTHER INDICATORS,2023-02-28,month,,2023-04-04
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2023-02-28,month,293833536500,2023-04-04
2274,Total value of outstanding Fund Certificate at the beginning of period,2023-02-28,month,293833536500,2023-04-04
2275,Total number of outstanding Fund Certificate at the beginning of period,2023-02-28,month,29383353.65,2023-04-04
2276,Change of Fund scale during the period (based on par value of fund certificate),2023-02-28,month,-2151153000,2023-04-04
2277,Number of Fund Certificates subscribed during the period,2023-02-28,month,64109.77,2023-04-04
2278,Net subscription amount during the period (based on par value),2023-02-28,month,641097700,2023-04-04
2279,Fund scale at the end of the period (based on par value),2023-02-28,month,291682383500,2023-04-04
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2023-02-28,month,291682383500,2023-04-04
2281,Total number of outstanding Fund Certificate at the end of the period,2023-02-28,month,29168238.35,2023-04-04
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2023-02-28,month,0.91592333583629,2023-04-04
2283,Top 10 investors' ownership ratio at the end of the period,2023-02-28,month,0.9666,2023-04-04
2284,Foreign investors' ownership ratio at the end of the period (***),2023-02-28,month,0.0031,2023-04-04
2285,Net asset value per Fund Certificate at the end of period,2023-02-28,month,9971.44,2023-04-04
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2023-02-28,month,,2023-04-04
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2023-02-28,month,,2023-04-04
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2023-02-28,month,,2023-04-04
2288,Market price per fund certificates at the end of period (not applicable),2023-02-28,month,,2023-04-04
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2023-02-28,month,0.00209940428006534,2023-04-04
22761,Change of Number of Fund Certificates during the period,2023-02-28,month,-215115.3,2023-04-04
22762,Change in capital amount during the period (based on par value),2023-02-28,month,-2151153000,2023-04-04
22781,Number of Fund Certificates redeemed during the period,2023-02-28,month,-279225.07,2023-04-04
22782,Net redemption amount during the period (based on par value),2023-02-28,month,-2792250700,2023-04-04
22841,Number of investors of the Fund at the end of the period,2023-02-28,month,14044,2023-04-04
2264,INVESTMENT PERFORMANCE INDICATORS,2023-03-31,month,,2023-05-05
2265,Management fee paid to the fund management company/Average NAV (%),2023-03-31,month,0.0122309974499117,2023-05-05
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2023-03-31,month,0.00131141448408301,2023-05-05
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2023-03-31,month,0.000384138035013597,2023-05-05
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2023-03-31,month,0.000600480059536072,2023-05-05
2269,Expense/Average NAV (%),2023-03-31,month,0.0167,2023-05-05
2270,Portfolio turnover rate (%),2023-03-31,month,1.3917,2023-04-04
2270,Portfolio turnover rate (%) (**),2023-03-31,month,1.3917,2023-05-05
2272,OTHER INDICATORS,2023-03-31,month,,2023-05-05
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2023-03-31,month,291682383500,2023-05-05
2274,Total value of outstanding Fund Certificate at the beginning of period,2023-03-31,month,291682383500,2023-05-05
2275,Total number of outstanding Fund Certificate at the beginning of period,2023-03-31,month,29168238.35,2023-05-05
2276,Change of Fund scale during the period (based on par value of fund certificate),2023-03-31,month,167341900,2023-05-05
2277,Number of Fund Certificates subscribed during the period,2023-03-31,month,129488.18,2023-05-05
2278,Net subscription amount during the period (based on par value),2023-03-31,month,1294881800,2023-05-05
2279,Fund scale at the end of the period (based on par value),2023-03-31,month,291849725400,2023-05-05
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2023-03-31,month,291849725400,2023-05-05
2281,Total number of outstanding Fund Certificate at the end of the period,2023-03-31,month,29184972.54,2023-05-05
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2023-03-31,month,0.915398160247849,2023-05-05
2283,Top 10 investors' ownership ratio at the end of the period,2023-03-31,month,0.9666,2023-05-05
2284,Foreign investors' ownership ratio at the end of the period (***),2023-03-31,month,0.0028,2023-05-05
2285,Net asset value per Fund Certificate at the end of period,2023-03-31,month,10041.09,2023-05-05
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2023-03-31,month,,2023-05-05
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2023-03-31,month,,2023-05-05
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2023-03-31,month,,2023-05-05
2288,Market price per fund certificates at the end of period (not applicable),2023-03-31,month,,2023-05-05
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2023-03-31,month,0.0020890662289074,2023-05-05
22761,Change of Number of Fund Certificates during the period,2023-03-31,month,16734.19,2023-05-05
22762,Change in capital amount during the period (based on par value),2023-03-31,month,167341900,2023-05-05
22781,Number of Fund Certificates redeemed during the period,2023-03-31,month,-112753.99,2023-05-05
22782,Net redemption amount during the period (based on par value),2023-03-31,month,-1127539900,2023-05-05
22841,Number of investors of the Fund at the end of the period,2023-03-31,month,14052,2023-05-05
2264,INVESTMENT PERFORMANCE INDICATORS,2023-04-30,month,,2023-06-02
2265,Management fee paid to the fund management company/Average NAV (%),2023-04-30,month,0.0118364960560713,2023-06-02
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2023-04-30,month,0.00125234440103785,2023-06-02
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2023-04-30,month,0.00054375401933541,2023-06-02
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2023-04-30,month,0.000581220669275352,2023-06-02
2269,Expense/Average NAV (%),2023-04-30,month,0.0183575867189075,2023-06-02
2270,Portfolio turnover rate (%),2023-04-30,month,1.24425702239817,2023-06-02
2270,Portfolio turnover rate (%) (**),2023-04-30,month,1.24425702239817,2023-05-05
2272,OTHER INDICATORS,2023-04-30,month,,2023-06-02
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2023-04-30,month,291849725400,2023-06-02
2274,Total value of outstanding Fund Certificate at the beginning of period,2023-04-30,month,291849725400,2023-06-02
2275,Total number of outstanding Fund Certificate at the beginning of period,2023-04-30,month,29184972.54,2023-06-02
2276,Change of Fund scale during the period (based on par value of fund certificate),2023-04-30,month,324239900,2023-06-02
2277,Number of Fund Certificates subscribed during the period,2023-04-30,month,163019.99,2023-06-02
2278,Net subscription amount during the period (based on par value),2023-04-30,month,1630199900,2023-06-02
2279,Fund scale at the end of the period (based on par value),2023-04-30,month,292173965300,2023-06-02
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2023-04-30,month,292173965300,2023-06-02
2281,Total number of outstanding Fund Certificate at the end of the period,2023-04-30,month,29217396.53,2023-06-02
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2023-04-30,month,0.914382738125504,2023-06-02
2283,Top 10 investors' ownership ratio at the end of the period,2023-04-30,month,0.9687,2023-06-02
2284,Foreign investors' ownership ratio at the end of the period (***),2023-04-30,month,0.0028,2023-06-02
2285,Net asset value per Fund Certificate at the end of period,2023-04-30,month,10108.65,2023-06-02
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2023-04-30,month,,2023-06-02
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2023-04-30,month,,2023-06-02
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2023-04-30,month,,2023-06-02
2288,Market price per fund certificates at the end of period (not applicable),2023-04-30,month,,2023-06-02
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2023-04-30,month,0.0020714843482408,2023-06-02
22761,Change of Number of Fund Certificates during the period,2023-04-30,month,32423.99,2023-06-02
22762,Change in capital amount during the period (based on par value),2023-04-30,month,324239900,2023-06-02
22781,Number of Fund Certificates redeemed during the period,2023-04-30,month,-130596,2023-06-02
22782,Net redemption amount during the period (based on par value),2023-04-30,month,-1305960000,2023-06-02
22841,Number of investors of the Fund at the end of the period,2023-04-30,month,14119,2023-06-02
2264,INVESTMENT PERFORMANCE INDICATORS,2023-05-31,month,,2023-07-04
2265,Management fee paid to the fund management company/Average NAV (%),2023-05-31,month,0.0122310897625144,2023-07-04
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2023-05-31,month,0.00126357254235592,2023-07-04
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2023-05-31,month,0.000378693185652785,2023-07-04
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2023-05-31,month,0.000588363244741573,2023-07-04
2269,Expense/Average NAV (%),2023-05-31,month,0.0165302563491817,2023-07-04
2270,Portfolio turnover rate (%),2023-05-31,month,1.17947776766998,2023-06-02
2270,Portfolio turnover rate (%) (**),2023-05-31,month,1.17947776766998,2023-07-04
2272,OTHER INDICATORS,2023-05-31,month,,2023-07-04
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2023-05-31,month,292173965300,2023-07-04
2274,Total value of outstanding Fund Certificate at the beginning of period,2023-05-31,month,292173965300,2023-07-04
2275,Total number of outstanding Fund Certificate at the beginning of period,2023-05-31,month,29217396.53,2023-07-04
2276,Change of Fund scale during the period (based on par value of fund certificate),2023-05-31,month,-9318716600,2023-07-04
2277,Number of Fund Certificates subscribed during the period,2023-05-31,month,87562.03,2023-07-04
2278,Net subscription amount during the period (based on par value),2023-05-31,month,875620300,2023-07-04
2279,Fund scale at the end of the period (based on par value),2023-05-31,month,282855248700,2023-07-04
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2023-05-31,month,282855248700,2023-07-04
2281,Total number of outstanding Fund Certificate at the end of the period,2023-05-31,month,28285524.87,2023-07-04
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2023-05-31,month,0.944452980553795,2023-07-04
2283,Top 10 investors' ownership ratio at the end of the period,2023-05-31,month,0.9715,2023-07-04
2284,Foreign investors' ownership ratio at the end of the period (***),2023-05-31,month,0.002,2023-07-04
2285,Net asset value per Fund Certificate at the end of period,2023-05-31,month,10180.91,2023-07-04
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2023-05-31,month,,2023-07-04
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2023-05-31,month,,2023-07-04
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2023-05-31,month,,2023-07-04
2288,Market price per fund certificates at the end of period (not applicable),2023-05-31,month,,2023-07-04
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2023-05-31,month,0.00206012900816483,2023-07-04
22761,Change of Number of Fund Certificates during the period,2023-05-31,month,-931871.66,2023-07-04
22762,Change in capital amount during the period (based on par value),2023-05-31,month,-9318716600,2023-07-04
22781,Number of Fund Certificates redeemed during the period,2023-05-31,month,-1019433.69,2023-07-04
22782,Net redemption amount during the period (based on par value),2023-05-31,month,-10194336900,2023-07-04
22841,Number of investors of the Fund at the end of the period,2023-05-31,month,14193,2023-07-04
2264,INVESTMENT PERFORMANCE INDICATORS,2023-06-30,month,,2023-08-02
2265,Management fee paid to the fund management company/Average NAV (%),2023-06-30,month,0.0118364667590464,2023-08-02
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2023-06-30,month,0.00130470489129599,2023-08-02
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2023-06-30,month,0.000387086596612217,2023-08-02
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2023-06-30,month,0.00059263356871482,2023-08-02
2269,Expense/Average NAV (%),2023-06-30,month,0.0168146569983907,2023-08-02
2270,Portfolio turnover rate (%),2023-06-30,month,2.02593980716007,2023-08-02
2270,Portfolio turnover rate (%) (**),2023-06-30,month,2.02593980716007,2023-07-04
2272,OTHER INDICATORS,2023-06-30,month,,2023-08-02
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2023-06-30,month,282855248700,2023-08-02
2274,Total value of outstanding Fund Certificate at the beginning of period,2023-06-30,month,282855248700,2023-08-02
2275,Total number of outstanding Fund Certificate at the beginning of period,2023-06-30,month,28285524.87,2023-08-02
2276,Change of Fund scale during the period (based on par value of fund certificate),2023-06-30,month,-1110946700,2023-08-02
2277,Number of Fund Certificates subscribed during the period,2023-06-30,month,105677.32,2023-08-02
2278,Net subscription amount during the period (based on par value),2023-06-30,month,1056773200,2023-08-02
2279,Fund scale at the end of the period (based on par value),2023-06-30,month,281744302000,2023-08-02
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2023-06-30,month,281744302000,2023-08-02
2281,Total number of outstanding Fund Certificate at the end of the period,2023-06-30,month,28174430.2,2023-08-02
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2023-06-30,month,0.94817705559135,2023-08-02
2283,Top 10 investors' ownership ratio at the end of the period,2023-06-30,month,0.9719,2023-08-02
2284,Foreign investors' ownership ratio at the end of the period,2023-06-30,month,0.0002,2023-08-02
2284,Foreign investors' ownership ratio at the end of the period (***),2023-06-30,month,0.0002,2023-07-04
2285,Net asset value per Fund Certificate at the end of period,2023-06-30,month,10252.93,2023-08-02
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2023-06-30,month,,2023-08-02
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2023-06-30,month,,2023-08-02
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2023-06-30,month,,2023-08-02
2288,Market price per fund certificates at the end of period (not applicable),2023-06-30,month,,2023-08-02
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2023-06-30,month,0.00211634341000337,2023-08-02
22761,Change of Number of Fund Certificates during the period,2023-06-30,month,-111094.67,2023-08-02
22762,Change in capital amount during the period (based on par value),2023-06-30,month,-1110946700,2023-08-02
22781,Number of Fund Certificates redeemed during the period,2023-06-30,month,-216771.99,2023-08-02
22782,Net redemption amount during the period (based on par value),2023-06-30,month,-2167719900,2023-08-02
22841,Number of investors of the Fund at the end of the period,2023-06-30,month,14325,2023-08-02
2264,INVESTMENT PERFORMANCE INDICATORS,2023-07-31,month,,2023-09-05
2265,Management fee paid to the fund management company/Average NAV (%),2023-07-31,month,0.010168186851989,2023-09-05
